event_id,evaluation_window,formation_date,deploy_date,scheduled_exit_date,permaticker,historical_ticker,company_name,cik,raw_action,raw_action_date,raw_value,raw_contraticker,raw_contraname,last_trade_date,event_type,clone_lot_hits,affected_clone_count,first_clone_id,source_row_ids,policy_target_branch,evidence_required,manual_review_priority,evidence_status,data_vintage_id,content_hash
210711723a484d26,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,188300,PBG,PEPSI BOTTLING GROUP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-02-26,8479.4,PEP,PEPSICO INC,2010-02-26,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188300,date=2010-02-26",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,80d9d291c428d059
848b0384c9f49286,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,188317,BJS,BJ SERVICES CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-04-28,6808.3,N/A,N/A,2010-04-28,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188317,date=2010-04-28",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,b65501adafddba3e
ac9dd216c9e14840,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,188657,XTO,XTO ENERGY INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-06-25,24432.1,N/A,N/A,2010-06-25,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188657,date=2010-06-25",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,d2a084103304b0f6
54fe987b7369b102,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2009-12-31,2010-01-04,2010-07-01,197312,BNI,BURLINGTON NORTHERN SANTA FE CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-02-12,34196.1,N/A,N/A,2010-02-12,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=197312,date=2010-02-12",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,a155aed304bff590
7b5516aa2bdb7ff6,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-03-31,2010-04-01,2010-10-01,187943,MIL1,MILLIPORE CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-07-14,6013.8,MKGAF,MERCK KGAA,2010-07-14,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=187943,date=2010-07-14",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,6efab8fe7e23ba19
c2615d1987575eaf,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-03-31,2010-04-01,2010-10-01,188317,BJS,BJ SERVICES CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-04-28,6808.3,N/A,N/A,2010-04-28,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188317,date=2010-04-28",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,3632723937a81eaa
01b8cef2e544eb9e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-03-31,2010-04-01,2010-10-01,188461,SII1,SMITH INTERNATIONAL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-08-27,9655.0,N/A,N/A,2010-08-27,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188461,date=2010-08-27",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,d7938a0b31027eaa
bafc318b9e74c4bd,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-03-31,2010-04-01,2010-10-01,188657,XTO,XTO ENERGY INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-06-25,24432.1,N/A,N/A,2010-06-25,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188657,date=2010-06-25",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,bfd68820723f4b39
92a444dd0ac1d3f1,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-06-30,2010-07-01,2011-01-03,187943,MIL1,MILLIPORE CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2010-07-14,6013.8,MKGAF,MERCK KGAA,2010-07-14,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=187943,date=2010-07-14",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,1e04ac45fab96e68
f1aab21f7ae2feed,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-06-30,2010-07-01,2011-01-03,188461,SII1,SMITH INTERNATIONAL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-08-27,9655.0,N/A,N/A,2010-08-27,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188461,date=2010-08-27",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,19fd7b8f2cdf9671
9c26352908dc2db7,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-06-30,2010-07-01,2011-01-03,188972,PTV,PACTIV CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-11-16,4425.1,N/A,N/A,2010-11-16,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188972,date=2010-11-16",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,5f01f50d43e6f54f
6af5e8247455a729,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-09-30,2010-10-01,2011-04-01,188670,MFE,MCAFEE INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-02-28,7556.9,INTC,INTEL CORP,2011-02-28,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188670,date=2011-02-28",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,dcd4ad9178bd9281
59261c444072eee0,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-09-30,2010-10-01,2011-04-01,188815,AYE,ALLEGHENY ENERGY INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-02-25,4247.6,FE,FIRSTENERGY CORP,2011-02-25,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188815,date=2011-02-25",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,c9186305ad8a57db
8ead6cb0ea3d4226,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-09-30,2010-10-01,2011-04-01,188852,KG1,KING PHARMACEUTICALS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-02-28,3559.6,PFE,PFIZER INC,2011-02-28,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188852,date=2011-02-28",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,b7dfd2d2c324be43
8a41c8ea923a73ae,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-09-30,2010-10-01,2011-04-01,188972,PTV,PACTIV CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2010-11-16,4425.1,N/A,N/A,2010-11-16,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188972,date=2010-11-16",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,e437e3e713ccdd0f
6efd59f2a17621fa,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-09-30,2010-10-01,2011-04-01,196854,Q1,QWEST COMMUNICATIONS INTERNATIONAL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-03-31,12057.0,LUMN,LUMEN TECHNOLOGIES INC,2011-03-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=196854,date=2011-03-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,61178197e4eda04c
17518d20f29fb00e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,188604,NOVL,NOVELL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-04-27,2153.6,N/A,ATTACHMATE CORP,2011-04-27,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188604,date=2011-04-27",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,c5d96c05ce819b5e
ca9bad70ee39475d,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,188670,MFE,MCAFEE INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-02-28,7556.9,INTC,INTEL CORP,2011-02-28,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188670,date=2011-02-28",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,07d648cfb8e03408
33f06bc6447f3ea5,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,188727,GENZ1,GENZYME CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-04-08,19915.6,SNY,SANOFI,2011-04-08,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188727,date=2011-04-08",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,7c378c257f544c28
1a06230b8f2a867e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,188815,AYE,ALLEGHENY ENERGY INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-02-25,4247.6,FE,FIRSTENERGY CORP,2011-02-25,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188815,date=2011-02-25",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,70e78f103e978171
d0baf379ef2ee305,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,188853,MEE,MASSEY ENERGY CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-05-31,6716.1,ANRZQ,ALPHA NATURAL RESOURCES INC,2011-05-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188853,date=2011-05-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,08b5758a6e331272
e455f53f602b2460,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2010-12-31,2011-01-03,2011-07-01,196854,Q1,QWEST COMMUNICATIONS INTERNATIONAL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-03-31,12057.0,LUMN,LUMEN TECHNOLOGIES INC,2011-03-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=196854,date=2011-03-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,0f3db51299400dd2
153e91ff80d7b3bb,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-03-31,2011-04-01,2011-10-03,188085,NSM1,NATIONAL SEMICONDUCTOR CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2011-09-23,6329.3,N/A,N/A,2011-09-23,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188085,date=2011-09-23",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,ea8d55988ec08977
f67eaa15b9a3d701,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-03-31,2011-04-01,2011-10-03,188604,NOVL,NOVELL INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-04-27,2153.6,N/A,ATTACHMATE CORP,2011-04-27,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188604,date=2011-04-27",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,a5c4eedd8bf10835
2b8d186ada40b734,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-03-31,2011-04-01,2011-10-03,188727,GENZ1,GENZYME CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-04-08,19915.6,SNY,SANOFI,2011-04-08,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188727,date=2011-04-08",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,b150f1e92b46b2f8
804a8bcde58b344e,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-03-31,2011-04-01,2011-10-03,188840,MI2,MARSHALL & ILSLEY CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-07-05,4191.8,BMO,BANK OF MONTREAL,2011-07-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188840,date=2011-07-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,480f9b5b7007924f
532b4005676a99ef,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-03-31,2011-04-01,2011-10-03,188853,MEE,MASSEY ENERGY CO,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-05-31,6716.1,ANRZQ,ALPHA NATURAL RESOURCES INC,2011-05-31,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188853,date=2011-05-31",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,fed75ca1ec813536
057a8976332accd1,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-06-30,2011-07-01,2012-01-03,188085,NSM1,NATIONAL SEMICONDUCTOR CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2011-09-23,6329.3,N/A,N/A,2011-09-23,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188085,date=2011-09-23",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,1be1a4bd0212ce2e
036392a30e4c928c,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-06-30,2011-07-01,2012-01-03,188644,CEPH,CEPHALON INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-10-13,6351.2,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2011-10-13,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188644,date=2011-10-13",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,4bdf4c3cf9d35511
748618d64485e248,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-06-30,2011-07-01,2012-01-03,188681,GAS1,NICOR INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2011-12-09,2497.7,N/A,N/A,2011-12-09,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188681,date=2011-12-09",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,30412ce5b354fc51
bb7b113f5c05e560,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-06-30,2011-07-01,2012-01-03,188840,MI2,MARSHALL & ILSLEY CORP,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-07-05,4191.8,BMO,BANK OF MONTREAL,2011-07-05,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188840,date=2011-07-05",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,f61559e9ad7a0b10
8a9935c2940db504,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-09-30,2011-10-03,2012-04-02,188220,MHS,MEDCO HEALTH SOLUTIONS INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2012-03-30,27285.1,ESRX,EXPRESS SCRIPTS HOLDING CO,2012-03-30,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188220,date=2012-03-30",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,a4cbf389124982a0
428580742e829a40,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-09-30,2011-10-03,2012-04-02,188440,CEG1,CONSTELLATION ENERGY GROUP INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2012-03-12,7515.9,EXC,EXELON CORP,2012-03-12,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188440,date=2012-03-12",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,c075863beac47769
6e37b2270f7a645f,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-09-30,2011-10-03,2012-04-02,188644,CEPH,CEPHALON INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,acquisitionby,2011-10-13,6351.2,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2011-10-13,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188644,date=2011-10-13",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,f3bb9526fdee5554
4bcc2db7ffbe18a4,PHASEF_2006_2015_POSSIBLE_ELIGIBLE_UNIVERSE_ONLY,2011-09-30,2011-10-03,2012-04-02,188681,GAS1,NICOR INC,NOT_IN_VENDOR_DATA_REQUIRES_SEC_LOOKUP,delisted,2011-12-09,2497.7,N/A,N/A,2011-12-09,ACQUIRED,0,0,,"actions_clean.parquet:permaticker=188681,date=2011-12-09",cash_acquisition|stock_acquisition|mixed_acquisition (UNDETERMINED),SEC 8-K Item 2.01 (completion) or Item 1.03 (bankruptcy); merger agreement consideration + exchange ratio; equity recovery,P4_CONTINGENT_SEALED_PERIOD,PENDING_TRANSACTION_EVIDENCE_SEALED_PERIOD_NO_SELECTION_KNOWN,SHARADAR_20260620,2964b3accf4c0332
